Time,Is,Ib1,Ib2,Vs,Vpc,Vline
0.04688,-66.1386,-4.3241e-006,-66.1386,-162.622,-43.2394,-119.382
0.046885,-75.3408,-4.34985e-006,-75.3408,-162.583,-43.4969,-119.086
0.04689,-83.2625,-4.37872e-006,-83.2625,-162.519,-43.7845,-118.734
0.046895,-89.6745,-4.41114e-006,-89.6745,-162.429,-44.1072,-118.322
0.0469,-94.8407,-4.44622e-006,-94.8407,-162.314,-44.458,-117.856
0.046905,-98.9785,-4.48352e-006,-98.9785,-162.172,-44.8311,-117.341
0.04691,-102.267,-4.5226e-006,-102.267,-162.006,-45.2218,-116.784
0.046915,-104.852,-4.56257e-006,-104.852,-161.813,-45.6262,-116.187
0.04692,-106.855,-4.60432e-006,-106.855,-161.596,-46.0411,-115.554
0.046925,-108.376,-4.64651e-006,-108.376,-161.352,-46.4637,-114.888
0.04693,-109.497,-4.68958e-006,-109.497,-161.083,-46.8918,-114.191
0.046935,-110.285,-4.73266e-006,-110.285,-160.789,-47.3236,-113.465
0.04694,-110.794,-4.77618e-006,-110.794,-160.469,-47.7576,-112.712
0.046945,-111.072,-4.8197e-006,-111.072,-160.124,-48.1924,-111.932
0.04695,-111.155,-4.86278e-006,-111.155,-159.754,-48.6271,-111.127
0.046955,-111.075,-4.90585e-006,-111.075,-159.358,-49.0607,-110.298
0.04696,-110.856,-4.94937e-006,-110.856,-158.938,-49.4924,-109.445
0.046965,-110.52,-4.99245e-006,-110.52,-158.492,-49.9217,-108.57
0.04697,-110.084,-5.0342e-006,-110.084,-158.021,-50.348,-107.673
0.046975,-109.562,-5.07772e-006,-109.562,-157.525,-50.7708,-106.754
0.04698,-108.966,-5.11857e-006,-108.966,-157.004,-51.1898,-105.815
0.046985,-108.306,-5.16032e-006,-108.306,-156.459,-51.6045,-104.854
0.04699,-107.589,-5.20117e-006,-107.589,-155.889,-52.0148,-103.874
0.046995,-106.823,-5.24292e-006,-106.823,-155.294,-52.4204,-102.874
0.047,-106.012,-5.282e-006,-106.012,-154.675,-52.821,-101.854
0.047005,-105.161,-5.32197e-006,-105.161,-154.031,-53.2165,-100.814
0.04701,-104.275,-5.36104e-006,-104.275,-153.363,-53.6067,-99.7562
0.047015,-103.355,-5.39924e-006,-103.355,-152.671,-53.9913,-98.6792
0.04702,-102.406,-5.43743e-006,-102.406,-151.954,-54.3703,-97.5838
0.047025,-101.428,-5.47473e-006,-101.428,-151.214,-54.7436,-96.4702
0.04703,-100.423,-5.51115e-006,-100.423,-150.45,-55.111,-95.3385
0.047035,-99.3944,-5.54756e-006,-99.3944,-149.662,-55.4724,-94.1891
0.04704,-98.3419,-5.58309e-006,-98.3419,-148.85,-55.8277,-93.0222
0.047045,-97.267,-5.61773e-006,-97.267,-148.015,-56.1768,-91.8379
0.04705,-96.1707,-5.65237e-006,-96.1707,-147.156,-56.5196,-90.6366
0.047055,-95.0537,-5.68523e-006,-95.0537,-146.274,-56.856,-89.4184
0.04706,-93.9169,-5.71898e-006,-93.9169,-145.37,-57.1859,-88.1836
0.047065,-92.7607,-5.75096e-006,-92.7607,-144.442,-57.5093,-86.9324
0.04707,-91.5858,-5.78293e-006,-91.5858,-143.491,-57.826,-85.665
0.047075,-90.3926,-5.81402e-006,-90.3926,-142.518,-58.1361,-84.3817
0.04708,-89.1816,-5.84333e-006,-89.1816,-141.522,-58.4394,-83.0826
0.047085,-87.9532,-5.87352e-006,-87.9532,-140.504,-58.7358,-81.768
0.04709,-86.7077,-5.90283e-006,-86.7077,-139.463,-59.0253,-80.4382
0.047095,-85.4456,-5.93037e-006,-85.4456,-138.401,-59.3078,-79.0933
0.0471,-84.167,-5.95879e-006,-84.167,-137.317,-59.5833,-77.7336
0.047105,-82.8724,-5.98543e-006,-82.8724,-136.211,-59.8516,-76.3594
0.04711,-81.562,-6.01119e-006,-81.5619,-135.084,-60.1128,-74.9708
0.047115,-80.2361,-6.03695e-006,-80.236,-133.935,-60.3667,-73.5681
0.04712,-78.8949,-6.06182e-006,-78.8949,-132.765,-60.6134,-72.1516
0.047125,-77.5389,-6.0858e-006,-77.5389,-131.574,-60.8526,-70.7215
0.04713,-76.1681,-6.10889e-006,-76.1681,-130.362,-61.0845,-69.278
0.047135,-74.7829,-6.1311e-006,-74.7829,-129.13,-61.3089,-67.8213
0.04714,-73.3836,-6.15241e-006,-73.3836,-127.878,-61.5258,-66.3518
0.047145,-71.9704,-6.17373e-006,-71.9704,-126.605,-61.7352,-64.8697
0.04715,-70.5435,-6.19416e-006,-70.5435,-125.312,-61.9369,-63.3752
0.047155,-69.1032,-6.21281e-006,-69.1032,-124,-62.1309,-61.8686
0.04716,-67.6497,-6.23146e-006,-67.6497,-122.667,-62.3173,-60.3501
0.047165,-66.1834,-6.24922e-006,-66.1834,-121.316,-62.4959,-58.8199
0.04717,-64.7045,-6.26699e-006,-64.7045,-119.945,-62.6666,-57.2785
0.047175,-63.2132,-6.28209e-006,-63.2132,-118.555,-62.8296,-55.7259
0.04718,-61.7097,-6.29896e-006,-61.7097,-117.147,-62.9846,-54.1625
0.047185,-60.1944,-6.31228e-006,-60.1944,-115.72,-63.1317,-52.5885
0.04719,-58.6675,-6.32738e-006,-58.6675,-114.275,-63.2709,-51.0043
0.047195,-57.1292,-6.34071e-006,-57.1292,-112.812,-63.4021,-49.4099
0.0472,-55.5799,-6.35136e-006,-55.5799,-111.331,-63.5252,-47.8058
0.047205,-54.0198,-6.3638e-006,-54.0197,-109.832,-63.6402,-46.1922
0.04721,-52.449,-6.37446e-006,-52.449,-108.317,-63.7471,-44.5694
0.047215,-50.868,-6.38423e-006,-50.868,-106.784,-63.8459,-42.9376
0.04722,-49.277,-6.394e-006,-49.277,-105.234,-63.9366,-41.2971
0.047225,-47.6762,-6.40199e-006,-47.6762,-103.667,-64.019,-39.6482
0.04723,-46.0659,-6.4091e-006,-46.0659,-102.084,-64.0932,-37.9911
0.047235,-44.4464,-6.4162e-006,-44.4464,-100.485,-64.1591,-36.3262
0.04724,-42.818,-6.42242e-006,-42.818,-98.8705,-64.2168,-34.6537
0.047245,-41.1808,-6.42686e-006,-41.1808,-97.24,-64.2662,-32.9738
0.04725,-39.5353,-6.4313e-006,-39.5353,-95.5942,-64.3072,-31.287
0.047255,-37.8816,-6.43396e-006,-37.8816,-93.9333,-64.3399,-29.5933
0.04726,-36.2201,-6.43574e-006,-36.2201,-92.2575,-64.3643,-27.8933
0.047265,-34.551,-6.43841e-006,-34.551,-90.5672,-64.3803,-26.187
0.04727,-32.8746,-6.43841e-006,-32.8746,-88.8626,-64.3878,-24.4748
0.047275,-31.1912,-6.43752e-006,-31.1912,-87.144,-64.387,-22.757
0.04728,-29.5011,-6.43752e-006,-29.5011,-85.4115,-64.3777,-21.0338
0.047285,-27.8045,-6.43663e-006,-27.8045,-83.6656,-64.36,-19.3056
0.04729,-26.1017,-6.43396e-006,-26.1017,-81.9065,-64.3339,-17.5727
0.047295,-24.393,-6.42952e-006,-24.393,-80.1345,-64.2993,-15.8352
0.0473,-22.6787,-6.42597e-006,-22.6787,-78.3498,-64.2562,-14.0936
0.047305,-20.9591,-6.42064e-006,-20.9591,-76.5527,-64.2047,-12.348
0.04731,-19.2344,-6.41442e-006,-19.2344,-74.7436,-64.1447,-10.5989
0.047315,-17.505,-6.40732e-006,-17.505,-72.9226,-64.0762,-8.84641
0.04732,-15.7711,-6.40021e-006,-15.7711,-71.0901,-63.9992,-7.09089
0.047325,-14.0331,-6.39133e-006,-14.0331,-69.2464,-63.9138,-5.33263
0.04733,-12.2911,-6.38156e-006,-12.2911,-67.3918,-63.8199,-3.57191
0.047335,-10.5455,-6.37179e-006,-10.5455,-65.5265,-63.7175,-1.80902
0.04734,-8.79664,-6.36025e-006,-8.79664,-63.6509,-63.6066,-0.0442606
0.047345,-7.04472,-6.3487e-006,-7.04472,-61.7652,-63.4873,1.72209
0.04735,-5.29006,-6.33626e-006,-5.29006,-59.8698,-63.3595,3.48973
0.047355,-3.53295,-6.32205e-006,-3.53295,-57.9649,-63.2233,5.25837
0.04736,-1.77368,-6.30784e-006,-1.77367,-56.0509,-63.0786,7.02772
0.047365,-0.0125368,-6.29274e-006,-0.0125305,-54.128,-62.9255,8.79749
0.04737,-1.04396e-005,-5.21982e-006,-5.21894e-006,-52.1965,-52.1965,-8.25625e-006
0.047375,-1.00533e-005,-5.02531e-006,-5.02443e-006,-50.2568,-50.2568,-8.11073e-006
0.04738,-9.66338e-006,-4.8308e-006,-4.82991e-006,-48.3092,-48.3092,-7.70926e-006
0.047385,-9.27258e-006,-4.63451e-006,-4.63363e-006,-46.354,-46.354,-7.31465e-006
0.04739,-8.87912e-006,-4.43912e-006,-4.43823e-006,-44.3914,-44.3914,-6.91106e-006
0.047395,-8.48566e-006,-4.24194e-006,-4.24105e-006,-42.4218,-42.4218,-6.51406e-006
0.0474,-8.08953e-006,-4.04476e-006,-4.04388e-006,-40.4456,-40.4456,-6.10836e-006
0.047405,-7.6934e-006,-3.8467e-006,-3.84581e-006,-38.4629,-38.4629,-5.70937e-006
0.04741,-7.2955e-006,-3.64775e-006,-3.64686e-006,-36.4742,-36.4742,-5.30174e-006
0.047415,-6.89671e-006,-3.44835e-006,-3.44746e-006,-34.4797,-34.4797,-4.90116e-006
0.04742,-6.49703e-006,-3.24807e-006,-3.24718e-006,-32.4797,-32.4797,-4.49186e-006
0.047425,-6.09557e-006,-3.04778e-006,-3.0469e-006,-30.4747,-30.4747,-4.08969e-006
0.04743,-5.69367e-006,-2.84661e-006,-2.84617e-006,-28.4648,-28.4648,-3.6791e-006
0.047435,-5.29088e-006,-2.64544e-006,-2.64455e-006,-26.4504,-26.4504,-3.27583e-006
0.04744,-4.8872e-006,-2.44338e-006,-2.44249e-006,-24.4319,-24.4319,-2.864e-006
0.047445,-4.48264e-006,-2.2411e-006,-2.24043e-006,-22.4095,-22.4095,-2.4598e-006
0.04745,-4.07718e-006,-2.03859e-006,-2.03793e-006,-20.3835,-20.3835,-2.04713e-006
0.047455,-3.67129e-006,-1.83575e-006,-1.83498e-006,-18.3543,-18.3543,-1.64222e-006
0.04746,-3.26472e-006,-1.63258e-006,-1.63181e-006,-16.3223,-16.3223,-1.22897e-006
0.047465,-2.85774e-006,-1.42916e-006,-1.42847e-006,-14.2876,-14.2876,-8.23524e-007
0.04747,-2.45026e-006,-1.22555e-006,-1.22485e-006,-12.2507,-12.2507,-4.10063e-007
0.047475,-2.04248e-006,-1.02163e-006,-1.02096e-006,-10.2119,-10.2119,-4.43329e-009
0.04748,-1.63436e-006,-8.17679e-007,-8.17013e-007,-8.17146,-8.17146,4.09139e-007
0.047485,-1.22591e-006,-6.13509e-007,-6.12843e-007,-6.12973,-6.12973,8.1468e-007
0.04749,-8.17346e-007,-4.09228e-007,-4.08562e-007,-4.08702,-4.08702,1.2283e-006
0.047495,-4.08562e-007,-2.04947e-007,-2.04503e-007,-2.04367,-2.04367,1.63307e-006
0.0475,4.44089e-010,-8.88178e-010,0,4.349e-010,-2.04611e-006,2.04655e-006
