Time,I(L1),ILfilt,VA
0.0100338,60.8375,-2.35721,7.96684
0.0100338,61.236,-2.29819,7.9786
0.0100339,61.6351,-2.23907,7.99036
0.0100339,62.0347,-2.17986,8.00211
0.010034,62.435,-2.12055,8.01387
0.010034,62.8358,-2.06114,8.02563
0.0100341,63.2372,-2.00164,8.03738
0.0100341,63.6392,-1.94203,8.04914
0.0100342,64.0418,-1.88233,8.0609
0.0100342,64.445,-1.82253,8.07265
0.0100343,64.8488,-1.76263,8.08441
0.0100343,65.2531,-1.70262,8.09616
0.0100344,65.658,-1.64251,8.10792
0.0100344,66.0636,-1.5823,8.11967
0.0100345,66.4697,-1.52199,8.13143
0.0100345,66.8764,-1.46157,8.14318
0.0100346,67.2836,-1.40104,8.15494
0.0100346,67.6915,-1.34041,8.16669
0.0100347,68.1,-1.27967,8.17845
0.0100347,68.509,-1.21882,8.1902
0.0100348,68.9186,-1.15786,8.20196
0.0100348,69.3289,-1.09679,8.21371
0.0100349,69.7397,-1.03561,8.22547
0.0100349,70.1511,-0.974324,8.23722
0.010035,70.563,-0.912922,8.24897
0.010035,70.9756,-0.851407,8.26073
0.0100351,71.3887,-0.789778,8.27248
0.0100351,71.8025,-0.728034,8.28423
0.0100352,72.2168,-0.666175,8.29599
0.0100352,72.6317,-0.604199,8.30774
0.0100353,73.0472,-0.542106,8.31949
0.0100353,73.4633,-0.479896,8.33125
0.0100354,73.88,-0.417567,8.343
0.0100354,74.2972,-0.355118,8.35475
0.0100355,74.7151,-0.292549,8.36651
0.0100355,75.1335,-0.229858,8.37826
0.0100356,75.5525,-0.167046,8.39001
0.0100356,75.9721,-0.104111,8.40176
0.0100357,76.3923,-0.0410523,8.41351
0.0100357,76.8131,0.0221307,8.42527
0.0100358,77.2345,0.0854389,8.43702
0.0100358,77.6564,0.148873,8.44877
0.0100359,78.0789,0.212434,8.46052
0.0100359,78.5021,0.276123,8.47227
0.010036,78.9258,0.33994,8.48402
0.010036,79.3501,0.403886,8.49577
0.0100361,79.775,0.467963,8.50753
0.0100361,80.2004,0.53217,8.51928
0.0100362,80.6265,0.596509,8.53103
0.0100362,81.0531,0.660981,8.54278
0.0100363,81.4804,0.725586,8.55453
0.0100363,81.9082,0.790325,8.56628
0.0100364,82.3366,0.855199,8.57803
0.0100364,82.7656,0.920209,8.58978
0.0100365,83.1952,0.985355,8.60153
0.0100365,83.6253,1.05064,8.61328
0.0100366,84.0561,1.11606,8.62503
0.0100366,84.4874,1.18162,8.63678
0.0100367,84.9193,1.24732,8.64853
0.0100367,85.3518,1.31316,8.66028
0.0100368,85.7849,1.37915,8.67203
0.0100368,86.2186,1.44527,8.68377
0.0100369,86.6529,1.51154,8.69552
0.0100369,87.0877,1.57795,8.70727
0.010037,87.5232,1.64451,8.71902
0.010037,87.9592,1.71122,8.73077
0.0100371,88.3958,1.77806,8.74252
0.0100371,88.833,1.84506,8.75427
0.0100372,89.2708,1.91221,8.76601
0.0100372,89.7092,1.9795,8.77776
0.0100373,90.1481,2.04694,8.78951
0.0100373,90.5877,2.11454,8.80126
0.0100374,91.0278,2.18228,8.813
0.0100374,91.4685,2.25018,8.82475
0.0100375,91.9099,2.31823,8.8365
0.0100375,59.3249,2.38644,8.84825
0.0100376,26.7328,2.45475,8.85999
0.0100376,0,2.52311,8.87174
0.0100377,0,2.59142,8.88349
0.0100377,0,2.65966,8.89523
0.0100378,0,2.72783,8.90698
0.0100378,0,2.79592,8.91872
0.0100379,0,2.86394,8.93047
0.0100379,0,2.93189,8.94222
0.010038,0,2.99976,8.95396
0.010038,0,3.06757,8.96571
0.0100381,0,3.1353,8.97745
0.0100381,0,3.20295,8.9892
0.0100382,0,3.27054,9.00094
0.0100382,0,3.33805,9.01269
0.0100383,0,3.40548,9.02443
0.0100383,0,3.47285,9.03618
0.0100384,0,3.54014,9.04792
0.0100384,0,3.60736,9.05967
0.0100385,0,3.6745,9.07141
0.0100385,0,3.74157,9.08316
0.0100386,0,3.80857,9.0949
0.0100386,0,3.87549,9.10664
0.0100387,0,3.94235,9.11839
0.0100387,0,4.00912,9.13013
0.0100388,0,4.07583,9.14188
0.0100388,0,4.14246,9.15362
0.0100389,0,4.20902,9.16536
0.0100389,0,4.2755,9.1771
0.010039,0,4.34191,9.18885
0.010039,0,4.40825,9.20059
0.0100391,0,4.47451,9.21233
0.0100391,0,4.5407,9.22408
0.0100392,0,4.60682,9.23582
0.0100392,0,4.67286,9.24756
0.0100393,0,4.73883,9.2593
0.0100393,0,4.80472,9.27104
0.0100394,0,4.87054,9.28279
0.0100394,0,4.93629,9.29453
0.0100395,0,5.00196,9.30627
0.0100395,0,5.06756,9.31801
0.0100396,0,5.13309,9.32975
0.0100396,0,5.19854,9.34149
0.0100397,0,5.26392,9.35323
0.0100397,0,5.32922,9.36497
0.0100398,0,5.39445,9.37671
0.0100398,0,5.4596,9.38845
0.0100399,0,5.52469,9.40019
0.0100399,0,5.58969,9.41193
0.01004,0,5.65463,9.42367
0.01004,0,5.71948,9.43541
0.0100401,0,5.78427,9.44715
0.0100401,0,5.84898,9.45889
0.0100402,0,5.91362,9.47063
0.0100402,0,5.97818,9.48237
0.0100403,0,6.04267,9.49411
0.0100403,0,6.10708,9.50585
0.0100404,0,6.17142,9.51759
0.0100404,0,6.23568,9.52933
0.0100405,0,6.29987,9.54107
0.0100405,0,6.36399,9.5528
0.0100406,0,6.42803,9.56454
0.0100406,0,6.492,9.57628
0.0100407,0,6.55589,9.58802
0.0100407,0,6.61971,9.59976
0.0100408,0,6.68345,9.61149
0.0100408,0,6.74712,9.62323
0.0100409,0,6.81071,9.63497
0.0100409,0,6.87423,9.64671
0.010041,0,6.93768,9.65844
0.010041,0,7.00105,9.67018
0.0100411,0,7.06434,9.68192
0.0100411,0,7.12756,9.69365
0.0100412,0,7.19071,9.70539
0.0100412,0,7.25378,9.71712
0.0100413,0,7.31677,9.72886
0.0100413,0,7.37969,9.7406
0.0100414,0,7.44254,9.75233
0.0100414,0,7.50531,9.76407
0.0100415,0,7.56801,9.7758
0.0100415,0,7.63063,9.78754
0.0100416,0,7.69318,9.79927
0.0100416,0,7.75565,9.81101
0.0100417,0,7.81804,9.82274
0.0100417,0,7.88037,9.83448
0.0100418,0,7.94261,9.84621
0.0100418,0,8.00478,9.85795
0.0100419,0,8.06688,9.86968
0.0100419,0,8.1289,9.88142
0.010042,0,8.19085,9.89315
0.010042,0,8.25272,9.90488
0.0100421,0,8.31451,9.91662
0.0100421,0,8.37623,9.92835
0.0100422,0,8.43788,9.94008
0.0100422,0,8.49945,9.95182
0.0100423,0,8.56094,9.96355
0.0100423,0,8.62236,9.97528
0.0100424,0,8.68371,9.98701
0.0100424,0,8.74498,9.99875
0.0100425,0,8.80617,10.0105
0.0100425,0,8.86729,10.0222
0.0100426,0,8.92833,10.0339
0.0100426,0,8.9893,10.0457
0.0100427,0,9.05019,10.0574
0.0100427,0,9.111,10.0691
0.0100428,0,9.17174,10.0809
0.0100428,0,9.23241,10.0926
0.0100429,0,9.293,10.1043
0.0100429,0,9.35351,10.1161
0.010043,0,9.41395,10.1278
0.010043,0,9.47431,10.1395
0.0100431,0,9.5346,10.1513
0.0100431,0,9.59481,10.163
0.0100432,0,9.65495,10.1747
0.0100432,0,9.71501,10.1864
0.0100433,0,9.77499,10.1982
0.0100433,0,9.8349,10.2099
0.0100434,0,9.89474,10.2216
0.0100434,0,9.95449,10.2334
0.0100435,0,10.0142,10.2451
0.0100435,0,10.0738,10.2568
0.0100436,0,10.1333,10.2685
0.0100436,0,10.1928,10.2803
0.0100437,0,10.2521,10.292
0.0100437,0,10.3114,10.3037
0.0100438,0,10.3707,10.3155
0.0100438,0,10.4298,10.3272
0.0100439,0,10.4889,10.3389
0.0100439,0,10.5479,10.3506
0.010044,0,10.6068,10.3624
0.010044,0,10.6657,10.3741
0.0100441,0,10.7244,10.3858
0.0100441,0,10.7831,10.3976
0.0100442,0,10.8418,10.4093
0.0100442,0,10.9003,10.421
0.0100443,0,10.9588,10.4327
0.0100443,0,11.0172,10.4445
0.0100444,0,11.0755,10.4562
0.0100444,0,11.1337,10.4679
0.0100445,0,11.1919,10.4796
0.0100445,0,11.25,10.4914
0.0100446,0,11.308,10.5031
0.0100446,0,11.3659,10.5148
0.0100447,0,11.4238,10.5265
0.0100447,0,11.4815,10.5383
0.0100448,0,11.5393,10.55
0.0100448,0,11.5969,10.5617
0.0100449,0,11.6544,10.5734
0.0100449,0,11.7119,10.5852
0.010045,0,11.7693,10.5969
0.010045,0,11.8266,10.6086
0.0100451,0,11.8839,10.6203
0.0100451,0,11.9411,10.6321
0.0100452,0,11.9982,10.6438
0.0100452,0,12.0552,10.6555
0.0100453,0,12.1121,10.6672
0.0100453,0,12.169,10.679
0.0100454,0,12.2258,10.6907
0.0100454,0,12.2825,10.7024
0.0100455,0,12.3391,10.7141
0.0100455,0,12.3957,10.7258
0.0100456,0,12.4522,10.7376
0.0100456,0,12.5086,10.7493
0.0100457,0,12.5649,10.761
0.0100457,0,12.6212,10.7727
0.0100458,0,12.6774,10.7845
0.0100458,0,12.7335,10.7962
0.0100459,0,12.7895,10.8079
0.0100459,0,12.8454,10.8196
0.010046,0,12.9013,10.8313
0.010046,0,12.9571,10.8431
0.0100461,0,13.0128,10.8548
0.0100461,0,13.0685,10.8665
0.0100462,0,13.124,10.8782
0.0100462,0,13.1795,10.8899
0.0100463,0,13.2349,10.9017
0.0100463,0,13.2903,10.9134
0.0100464,0,13.3455,10.9251
0.0100464,0,13.4007,10.9368
0.0100465,0,13.4558,10.9485
0.0100465,0,13.5109,10.9603
0.0100466,0,13.5658,10.972
0.0100466,0,13.6207,10.9837
0.0100467,0,13.6755,10.9954
0.0100467,0,13.7302,11.0071
0.0100468,0,13.7849,11.0188
0.0100468,0,13.8395,11.0306
0.0100469,0,13.8939,11.0423
0.0100469,0,13.9484,11.054
0.010047,0,14.0027,11.0657
0.010047,0,14.057,11.0774
0.0100471,0,14.1112,11.0891
0.0100471,0,14.1653,11.1009
0.0100472,0,14.2193,11.1126
0.0100472,0,14.2733,11.1243
0.0100473,0,14.3271,11.136
0.0100473,0,14.381,11.1477
0.0100474,0,14.4347,11.1594
0.0100474,0,14.4883,11.1712
0.0100475,0,14.5419,11.1829
0.0100475,0,14.5954,11.1946
0.0100476,0,14.6488,11.2063
0.0100476,0,14.7022,11.218
0.0100477,0,14.7554,11.2297
0.0100477,0,14.8086,11.2415
0.0100478,0,14.8617,11.2532
0.0100478,0,14.9148,11.2649
0.0100479,0,14.9677,11.2766
0.0100479,0,15.0206,11.2883
0.010048,0,15.0734,11.3
0.010048,0,15.1262,11.3117
0.0100481,0,15.1788,11.3235
0.0100481,0,15.2314,11.3352
0.0100482,0,15.2839,11.3469
0.0100482,0,15.3363,11.3586
0.0100483,0,15.3886,11.3703
0.0100483,0,15.4409,11.382
0.0100484,0,15.4931,11.3937
0.0100484,0,15.5452,11.4054
0.0100485,0,15.5973,11.4172
0.0100485,0,15.6492,11.4289
0.0100486,0,15.7011,11.4406
0.0100486,0,15.7529,11.4523
0.0100487,0,15.8046,11.464
0.0100487,0,15.8563,11.4757
0.0100488,0,15.9079,11.4874
0.0100488,0,15.9594,11.4991
0.0100489,0,16.0108,11.5108
0.0100489,0,16.0621,11.5226
0.010049,0,16.1134,11.5343
0.010049,0,16.1646,11.546
0.0100491,0,16.2157,11.5577
0.0100491,0,16.2667,11.5694
0.0100492,0,16.3177,11.5811
0.0100492,0,16.3686,11.5928
0.0100493,0,16.4194,11.6045
0.0100493,0,16.4701,11.6162
0.0100494,0,16.5208,11.6279
0.0100494,0,16.5714,11.6396
0.0100495,0,16.6218,11.6514
0.0100495,0,16.6723,11.6631
0.0100496,0,16.7226,11.6748
0.0100496,0,16.7729,11.6865
0.0100497,0,16.8231,11.6982
0.0100497,0,16.8732,11.7099
0.0100498,0,16.9232,11.7216
0.0100498,0,16.9732,11.7333
0.0100499,0,17.0231,11.745
0.0100499,0,17.0729,11.7567
0.01005,0,17.1226,11.7684
0.01005,0.294503,17.1723,11.7801
0.0100501,0.883947,17.2218,11.7918
0.0100501,1.47383,17.2713,11.8035
0.0100502,2.0643,17.3208,11.8153
0.0100502,2.65535,17.3701,11.827
0.0100503,3.24698,17.4194,11.8387
0.0100503,3.8392,17.4686,11.8504
0.0100504,4.43201,17.5177,11.8621
0.0100504,5.02539,17.5668,11.8738
0.0100505,5.61937,17.6158,11.8855
0.0100505,6.21392,17.6648,11.8972
0.0100506,6.80906,17.7137,11.9089
0.0100506,7.40479,17.7625,11.9206
0.0100507,8.0011,17.8112,11.9323
0.0100507,8.59799,17.86,11.944
0.0100508,9.19547,17.9086,11.9557
0.0100508,9.79353,17.9572,11.9674
0.0100509,10.3922,18.0057,11.9791
0.0100509,10.9914,18.0542,11.9908
0.010051,11.5912,18.1027,12.0025
0.010051,12.1916,18.1511,12.0142
0.0100511,12.7926,18.1994,12.0259
0.0100511,13.3942,18.2477,12.0376
0.0100512,13.9963,18.2959,12.0493
0.0100512,14.599,18.3441,12.061
0.0100513,15.2024,18.3923,12.0727
0.0100513,15.8063,18.4404,12.0844
0.0100514,16.4108,18.4885,12.0961
0.0100514,17.0158,18.5365,12.1078
0.0100515,17.6215,18.5846,12.1195
0.0100515,18.2277,18.6325,12.1312
0.0100516,18.8345,18.6805,12.1429
0.0100516,19.4419,18.7284,12.1546
0.0100517,20.0499,18.7763,12.1663
0.0100517,20.6585,18.8241,12.178
0.0100518,21.2677,18.8719,12.1897
0.0100518,21.8774,18.9197,12.2014
0.0100519,22.4877,18.9675,12.2131
0.0100519,23.0986,19.0152,12.2248
0.010052,23.7101,19.063,12.2365
0.010052,24.3222,19.1107,12.2482
0.0100521,24.9349,19.1584,12.2599
0.0100521,25.5481,19.206,12.2716
0.0100522,26.1619,19.2537,12.2833
0.0100522,26.7764,19.3013,12.295
0.0100523,27.3914,19.3489,12.3067
0.0100523,28.0069,19.3965,12.3184
0.0100524,28.6231,19.4441,12.3301
0.0100524,29.2399,19.4917,12.3418
0.0100525,29.8572,19.5393,12.3535
0.0100525,30.4751,19.5869,12.3652
0.0100526,31.0936,19.6345,12.3769
0.0100526,31.7127,19.6821,12.3886
0.0100527,32.3324,19.7296,12.4003
0.0100527,32.9526,19.7772,12.412
0.0100528,33.5734,19.8248,12.4237
0.0100528,34.1949,19.8723,12.4354
0.0100529,34.8169,19.9199,12.4471
0.0100529,35.4394,19.9675,12.4588
0.010053,36.0626,20.0151,12.4705
0.010053,36.6864,20.0627,12.4822
0.0100531,37.3107,20.1103,12.4939
0.0100531,37.9356,20.1579,12.5056
0.0100532,38.5611,20.2056,12.5172
0.0100532,39.1872,20.2532,12.5289
0.0100533,39.8139,20.3009,12.5406
0.0100533,40.4411,20.3486,12.5523
0.0100534,41.069,20.3963,12.564
0.0100534,41.6974,20.444,12.5757
0.0100535,42.3264,20.4918,12.5874
0.0100535,42.956,20.5395,12.5991
0.0100536,43.5862,20.5873,12.6108
0.0100536,44.2169,20.6351,12.6225
0.0100537,44.8483,20.683,12.6342
0.0100537,45.4802,20.7309,12.6459
0.0100538,46.1127,20.7788,12.6576
0.0100538,46.7458,20.8267,12.6693
0.0100539,47.3795,20.8747,12.6809
0.0100539,48.0137,20.9227,12.6926
0.010054,48.6486,20.9707,12.7043
0.010054,49.284,21.0188,12.716
0.0100541,49.92,21.0669,12.7277
0.0100541,50.5566,21.1151,12.7394
0.0100542,51.1938,21.1633,12.7511
0.0100542,51.8315,21.2115,12.7628
0.0100543,52.4699,21.2598,12.7745
0.0100543,53.1088,21.3081,12.7862
0.0100544,53.7483,21.3565,12.7979
0.0100544,54.3884,21.405,12.8095
0.0100545,55.0291,21.4534,12.8212
0.0100545,55.6703,21.502,12.8329
0.0100546,56.3122,21.5506,12.8446
0.0100546,56.9546,21.5992,12.8563
0.0100547,57.5976,21.6479,12.868
0.0100547,58.2412,21.6967,12.8797
0.0100548,58.8854,21.7455,12.8914
0.0100548,59.5301,21.7944,12.903
0.0100549,60.1755,21.8433,12.9147
0.0100549,60.8214,21.8923,12.9264
0.010055,61.4679,21.9414,12.9381
0.010055,62.115,21.9905,12.9498
0.0100551,62.7627,22.0397,12.9615
0.0100551,63.4109,22.089,12.9732
0.0100552,64.0598,22.1384,12.9849
0.0100552,64.7092,22.1878,12.9965
0.0100553,65.3592,22.2373,13.0082
0.0100553,66.0098,22.2869,13.0199
0.0100554,66.661,22.3365,13.0316
0.0100554,67.3127,22.3862,13.0433
0.0100555,67.9651,22.436,13.055
0.0100555,68.618,22.4859,13.0667
0.0100556,69.2715,22.5359,13.0783
0.0100556,69.9256,22.5859,13.09
0.0100557,70.5803,22.6361,13.1017
0.0100557,71.2355,22.6863,13.1134
0.0100558,71.8914,22.7366,13.1251
0.0100558,72.5478,22.787,13.1368
0.0100559,73.2048,22.8375,13.1484
0.0100559,73.8624,22.8881,13.1601
0.010056,74.5206,22.9388,13.1718
0.010056,75.1793,22.9895,13.1835
0.0100561,75.8387,23.0404,13.1952
0.0100561,76.4986,23.0914,13.2069
0.0100562,77.1591,23.1425,13.2185
0.0100562,77.8202,23.1936,13.2302
0.0100563,78.4818,23.2449,13.2419
0.0100563,79.1441,23.2963,13.2536
0.0100564,79.8069,23.3478,13.2653
0.0100564,80.4704,23.3994,13.2769
0.0100565,81.1344,23.4511,13.2886
0.0100565,81.7989,23.5029,13.3003
0.0100566,82.4641,23.5548,13.312
0.0100566,83.1299,23.6068,13.3237
0.0100567,83.7962,23.659,13.3353
0.0100567,84.4631,23.7113,13.347
0.0100568,85.1306,23.7637,13.3587
0.0100568,85.7987,23.8162,13.3704
0.0100569,86.4674,23.8688,13.3821
0.0100569,87.1366,23.9215,13.3937
0.010057,87.8064,23.9744,13.4054
0.010057,88.4769,24.0274,13.4171
0.0100571,89.1479,24.0805,13.4288
0.0100571,89.8194,24.1337,13.4405
0.0100572,90.4916,24.1871,13.4521
0.0100572,91.1643,24.2406,13.4638
0.0100573,91.8377,24.2943,13.4755
0.0100573,92.5116,24.348,13.4872
0.0100574,93.1861,24.4019,13.4988
0.0100574,93.8612,24.456,13.5105
0.0100575,94.5368,24.5102,13.5222
0.0100575,95.2131,24.5645,13.5339
0.0100576,95.8899,24.6189,13.5455
0.0100576,96.5673,24.6735,13.5572
0.0100577,97.2453,24.7283,13.5689
0.0100577,97.9239,24.7832,13.5806
0.0100578,98.603,24.8382,13.5923
0.0100578,99.2828,24.8934,13.6039
0.0100579,99.9631,24.9487,13.6156
0.0100579,100.644,25.0042,13.6273
0.010058,101.325,25.0598,13.6389
0.010058,102.008,25.1156,13.6506
0.0100581,102.69,25.1716,13.6623
0.0100581,103.373,25.2277,13.674
0.0100582,104.057,25.2839,13.6856
0.0100582,104.742,25.3403,13.6973
0.0100583,105.427,25.3969,13.709
0.0100583,106.112,25.4536,13.7207
0.0100584,106.798,25.5105,13.7323
0.0100584,107.485,25.5676,13.744
0.0100585,108.172,25.6248,13.7557
0.0100585,108.86,25.6822,13.7674
0.0100586,109.549,25.7398,13.779
0.0100586,110.238,25.7975,13.7907
0.0100587,110.927,25.8554,13.8024
0.0100587,111.618,25.9135,13.814
0.0100588,112.308,25.9718,13.8257
0.0100588,113,26.0302,13.8374
0.0100589,113.692,26.0888,13.8491
0.0100589,114.384,26.1476,13.8607
0.010059,115.078,26.2066,13.8724
0.010059,115.771,26.2657,13.8841
0.0100591,116.466,26.3251,13.8957
0.0100591,117.16,26.3846,13.9074
0.0100592,117.856,26.4443,13.9191
0.0100592,118.552,26.5042,13.9307
0.0100593,119.249,26.5643,13.9424
0.0100593,119.946,26.6246,13.9541
0.0100594,120.644,26.685,13.9657
0.0100594,121.342,26.7457,13.9774
0.0100595,122.041,26.8066,13.9891
0.0100595,122.74,26.8676,14.0007
0.0100596,123.441,26.9289,14.0124
0.0100596,124.141,26.9903,14.0241
0.0100597,124.843,27.052,14.0358
0.0100597,125.544,27.1138,14.0474
0.0100598,126.247,27.1759,14.0591
0.0100598,126.95,27.2381,14.0708
0.0100599,127.654,27.3006,14.0824
0.0100599,128.358,27.3633,14.0941
0.01006,129.063,27.4262,14.1057
0.01006,129.768,27.4893,14.1174
0.0100601,130.474,27.5526,14.1291
0.0100601,131.18,27.6161,14.1407
0.0100602,131.888,27.6798,14.1524
0.0100602,132.595,27.7438,14.1641
0.0100603,133.303,27.808,14.1757
0.0100603,134.012,27.8723,14.1874
0.0100604,134.722,27.937,14.1991
0.0100604,135.432,28.0018,14.2107
0.0100605,136.142,28.0668,14.2224
0.0100605,136.854,28.1321,14.2341
0.0100606,137.565,28.1976,14.2457
0.0100606,138.278,28.2634,14.2574
0.0100607,138.991,28.3293,14.269
0.0100607,139.704,28.3955,14.2807
0.0100608,140.418,28.4619,14.2924
0.0100608,141.133,28.5286,14.304
0.0100609,141.848,28.5955,14.3157
0.0100609,142.564,28.6626,14.3274
0.010061,143.28,28.73,14.339
0.010061,143.997,28.7976,14.3507
0.0100611,144.715,28.8654,14.3623
0.0100611,145.433,28.9335,14.374
0.0100612,146.152,29.0019,14.3857
0.0100612,146.871,29.0704,14.3973
0.0100613,147.591,29.1393,14.409
0.0100613,148.312,29.2083,14.4206
0.0100614,149.033,29.2777,14.4323
0.0100614,149.754,29.3472,14.444
0.0100615,150.477,29.4171,14.4556
0.0100615,151.2,29.4871,14.4673
0.0100616,151.923,29.5575,14.4789
0.0100616,152.647,29.628,14.4906
0.0100617,153.371,29.6989,14.5022
0.0100617,154.097,29.77,14.5139
0.0100618,154.822,29.8414,14.5256
0.0100618,155.549,29.913,14.5372
0.0100619,156.276,29.9849,14.5489
0.0100619,157.003,30.057,14.5605
0.010062,157.731,30.1294,14.5722
0.010062,158.46,30.2021,14.5838
0.0100621,159.189,30.2751,14.5955
0.0100621,159.919,30.3483,14.6072
0.0100622,160.649,30.4218,14.6188
0.0100622,161.38,30.4956,14.6305
0.0100623,162.112,30.5696,14.6421
0.0100623,162.844,30.6439,14.6538
0.0100624,163.577,30.7185,14.6654
0.0100624,164.31,30.7934,14.6771
0.0100625,165.044,30.8686,14.6887
0.0100625,132.74,30.944,14.7004
0.0100626,100.429,31.0197,14.7121
0.0100626,68.1128,31.0955,14.7237
0.0100627,35.7897,31.1714,14.7354
0.0100627,3.46044,31.2474,14.747
0.0100628,0,31.3232,14.7587
0.0100628,0,31.3989,14.7703
0.0100629,0,31.4745,14.782
0.0100629,0,31.55,14.7936
0.010063,0,31.6254,14.8053
0.010063,0,31.7006,14.8169
0.0100631,0,31.7757,14.8286
0.0100631,0,31.8507,14.8402
0.0100632,0,31.9255,14.8519
0.0100632,0,32.0002,14.8635
0.0100633,0,32.0748,14.8752
0.0100633,0,32.1493,14.8868
0.0100634,0,32.2237,14.8985
0.0100634,0,32.2979,14.9101
0.0100635,0,32.372,14.9218
0.0100635,0,32.4459,14.9334
0.0100636,0,32.5198,14.9451
0.0100636,0,32.5935,14.9567
0.0100637,0,32.6671,14.9684
0.0100637,0,32.7406,14.98
0.0100638,0,32.8139,14.9917
0.0100638,0,32.8871,15.0033
0.0100639,0,32.9602,15.015
0.0100639,0,33.0332,15.0266
0.010064,0,33.106,15.0383
0.010064,0,33.1787,15.0499
0.0100641,0,33.2513,15.0616
0.0100641,0,33.3238,15.0732
0.0100642,0,33.3961,15.0849
0.0100642,0,33.4683,15.0965
0.0100643,0,33.5404,15.1081
0.0100643,0,33.6124,15.1198
0.0100644,0,33.6842,15.1314
0.0100644,0,33.7559,15.1431
0.0100645,0,33.8275,15.1547
0.0100645,0,33.899,15.1664
0.0100646,0,33.9703,15.178
0.0100646,0,34.0415,15.1897
0.0100647,0,34.1126,15.2013
0.0100647,0,34.1836,15.2129
0.0100648,0,34.2544,15.2246
0.0100648,0,34.3251,15.2362
0.0100649,0,34.3957,15.2479
0.0100649,0,34.4661,15.2595
0.010065,0,34.5365,15.2712
0.010065,0,34.6067,15.2828
0.0100651,0,34.6768,15.2944
0.0100651,0,34.7467,15.3061
0.0100652,0,34.8166,15.3177
0.0100652,0,34.8863,15.3294
0.0100653,0,34.9559,15.341
0.0100653,0,35.0253,15.3526
0.0100654,0,35.0946,15.3643
0.0100654,0,35.1638,15.3759
0.0100655,0,35.2329,15.3876
0.0100655,0,35.3019,15.3992
0.0100656,0,35.3707,15.4109
0.0100656,0,35.4394,15.4225
0.0100657,0,35.508,15.4341
0.0100657,0,35.5765,15.4458
0.0100658,0,35.6448,15.4574
0.0100658,0,35.713,15.469
0.0100659,0,35.7811,15.4807
0.0100659,0,35.849,15.4923
0.010066,0,35.9169,15.504
0.010066,0,35.9846,15.5156
0.0100661,0,36.0522,15.5272
0.0100661,0,36.1196,15.5389
0.0100662,0,36.187,15.5505
0.0100662,0,36.2542,15.5621
0.0100663,0,36.3213,15.5738
0.0100663,0,36.3882,15.5854
0.0100664,0,36.455,15.5971
0.0100664,0,36.5218,15.6087
0.0100665,0,36.5883,15.6203
0.0100665,0,36.6548,15.632
0.0100666,0,36.7211,15.6436
0.0100666,0,36.7873,15.6552
0.0100667,0,36.8534,15.6669
0.0100667,0,36.9194,15.6785
0.0100668,0,36.9852,15.6901
0.0100668,0,37.0509,15.7018
0.0100669,0,37.1165,15.7134
0.0100669,0,37.182,15.725
0.010067,0,37.2473,15.7367
0.010067,0,37.3126,15.7483
0.0100671,0,37.3776,15.7599
0.0100671,0,37.4426,15.7716
0.0100672,0,37.5075,15.7832
0.0100672,0,37.5722,15.7948
0.0100673,0,37.6368,15.8064
0.0100673,0,37.7012,15.8181
0.0100674,0,37.7656,15.8297
0.0100674,0,37.8298,15.8413
0.0100675,0,37.8939,15.853
0.0100675,0,37.9579,15.8646
0.0100676,0,38.0217,15.8762
0.0100676,0,38.0854,15.8879
0.0100677,0,38.149,15.8995
0.0100677,0,38.2125,15.9111
0.0100678,0,38.2759,15.9227
0.0100678,0,38.3391,15.9344
0.0100679,0,38.4022,15.946
0.0100679,0,38.4652,15.9576
0.010068,0,38.528,15.9693
0.010068,0,38.5908,15.9809
0.0100681,0,38.6534,15.9925
0.0100681,0,38.7158,16.0041
0.0100682,0,38.7782,16.0158
0.0100682,0,38.8404,16.0274
0.0100683,0,38.9026,16.039
0.0100683,0,38.9645,16.0506
0.0100684,0,39.0264,16.0623
0.0100684,0,39.0881,16.0739
0.0100685,0,39.1498,16.0855
0.0100685,0,39.2113,16.0971
0.0100686,0,39.2726,16.1088
0.0100686,0,39.3339,16.1204
0.0100687,0,39.395,16.132
0.0100687,0,39.456,16.1436
0.0100688,0,39.5169,16.1553
0.0100688,0,39.5776,16.1669
0.0100689,0,39.6382,16.1785
0.0100689,0,39.6987,16.1901
0.010069,0,39.7591,16.2018
0.010069,0,39.8194,16.2134
0.0100691,0,39.8795,16.225
0.0100691,0,39.9395,16.2366
0.0100692,0,39.9994,16.2482
0.0100692,0,40.0592,16.2599
0.0100693,0,40.1188,16.2715
0.0100693,0,40.1783,16.2831
0.0100694,0,40.2377,16.2947
0.0100694,0,40.297,16.3064
0.0100695,0,40.3561,16.318
0.0100695,0,40.4152,16.3296
0.0100696,0,40.4741,16.3412
0.0100696,0,40.5329,16.3528
0.0100697,0,40.5915,16.3645
0.0100697,0,40.65,16.3761
0.0100698,0,40.7085,16.3877
0.0100698,0,40.7667,16.3993
0.0100699,0,40.8249,16.4109
0.0100699,0,40.8829,16.4225
0.01007,0,40.9409,16.4342
0.01007,0,40.9987,16.4458
0.0100701,0,41.0563,16.4574
0.0100701,0,41.1139,16.469
0.0100702,0,41.1713,16.4806
0.0100702,0,41.2286,16.4922
0.0100703,0,41.2858,16.5039
0.0100703,0,41.3428,16.5155
0.0100704,0,41.3998,16.5271
0.0100704,0,41.4566,16.5387
0.0100705,0,41.5133,16.5503
